ID,APCID,ProviderID,OutpatientServices,AverageSubmittedCharges,AverageTotalPayments,Year
585,13,100105,79,120.1920253,52.34278481,2012
586,13,100107,25,322.304,54.0132,2012
587,13,100109,110,316.0164545,50.70136364,2012
588,13,100110,188,397.1698936,55.08744681,2012
589,13,100117,34,147.6470588,47.94294118,2012
590,13,100118,126,93.67547619,50.75460317,2012
591,13,100122,268,381.3347761,51.59067164,2012
592,13,100124,175,957.7146286,42.23325714,2012
593,13,100127,68,204.7808824,49.12441176,2012
594,13,100128,144,66.76166667,55.87506944,2012
595,13,100131,41,315.3697561,55.75878049,2012
596,13,100132,23,140.4930435,54.11173913,2012
597,13,100135,36,202.3119444,54.97277778,2012
598,13,100137,36,366.5488889,56.07638889,2012
599,13,100150,18,257.5338889,62.51555556,2012
600,13,100154,124,322.2376613,43.36790323,2012
601,13,100157,102,349.4372549,43.69803922,2012
602,13,100161,34,286.6164706,58.08941176,2012
603,13,100166,14,781.6657143,52.03642857,2012
604,13,100168,196,166.0210204,59.85387755,2012
605,13,100173,16,856.411875,52.465625,2012
606,13,100175,68,100.2389706,59.31661765,2012
607,13,100179,11,638.0645455,49.38818182,2012
608,13,100200,33,406.9272727,54.57272727,2012
609,13,100204,573,495.7676963,51.94642234,2012
610,13,100211,77,716.7474026,57.50571429,2012
611,13,100212,339,319.0804425,55.489941,2012
612,13,100217,186,519.9506452,52.13822581,2012
613,13,100223,23,195.9565217,57.1,2012
614,13,100224,14,295.9442857,53.23857143,2012
615,13,100226,36,340.5552778,46.07527778,2012
616,13,100230,31,501,55.05612903,2012
617,13,100236,67,367.0849254,44.3738806,2012
618,13,100239,31,525.0509677,56.96064516,2012
619,13,100242,305,201.7992787,49.72265574,2012
620,13,100248,41,364.9904878,56.46219512,2012
621,13,100252,53,546.2411321,64.2109434,2012
622,13,100253,20,457.3,57.436,2012
623,13,100254,73,431.6836986,48.00863014,2012
624,13,100256,78,648.4979487,48.60717949,2012
625,13,100260,81,359.8238272,57.07518519,2012
626,13,100265,67,139.1161194,51.85134328,2012
627,13,100267,99,173.3131313,49.17989899,2012
628,13,100275,47,230.0638298,55.46723404,2012
629,13,100276,17,264.7670588,49.30882353,2012
630,13,100286,32,464.5040625,47.321875,2012
631,13,100288,47,475.2719149,52.85531915,2012
632,13,100291,71,432.1323944,56.58042254,2012
633,13,100292,503,121.4927038,50.23159046,2012
634,13,110001,39,342.2310256,55.32179487,2012
635,13,110002,46,381.2573913,44.09434783,2012
636,13,110011,67,215.4019403,52.50626866,2012
637,13,110018,49,191.4332653,54.15081633,2012
638,13,110023,84,207.912381,58.8247619,2012
639,13,110024,192,149.2177083,49.67203125,2012
640,13,110025,76,237.9680263,49.64171053,2012
641,13,110028,75,238.3101333,57.2324,2012
642,13,110029,305,340.6163934,39.32665574,2012
643,13,110034,831,133.3794103,55.17876053,2012
644,13,110035,270,228.9907037,54.27033333,2012
645,13,110036,67,154.9508955,44.5580597,2012
646,13,110038,89,124.8266292,55.07370787,2012
647,13,110054,2396,138.1359558,55.45205342,2012
648,13,110064,38,181.2526316,56.42657895,2012
649,13,110069,46,417.3241304,52.21695652,2012
650,13,110074,46,901.9847826,59.12304348,2012
651,13,110075,85,207.6481176,51.87552941,2012
652,13,110076,35,379.2082857,53.66,2012
653,13,110079,2963,193.5469085,54.18283159,2012
654,13,110083,165,301.5364242,59.45175758,2012
655,13,110087,68,198.7713235,58.29426471,2012
656,13,110091,59,582.1757627,57.20288136,2012
657,13,110105,33,186.7363636,58.25545455,2012
658,13,110107,53,119.9850943,45.71226415,2012
659,13,110121,14,149,52.96,2012
660,13,110122,27,155.3711111,52.32,2012
661,13,110124,44,159.5227273,62.17136364,2012
662,13,110128,66,434.8636364,39.95318182,2012
663,13,110129,148,176.5523649,52.27567568,2012
664,13,110143,94,279.7842553,52.11287234,2012
665,13,110150,23,238.4352174,52.74826087,2012
666,13,110165,117,247.8544444,52.00128205,2012
667,13,110168,281,290.9408897,59.07288256,2012
668,13,110177,616,904.1513312,59.29464286,2012
669,13,110191,14,334.4014286,48.97714286,2012
670,13,110203,38,306.3257895,55.695,2012
671,13,110215,88,191.5180682,55.35284091,2012
672,13,110225,51,167.2352941,59.64529412,2012
673,13,110229,208,170.2980769,51.196875,2012
674,13,120001,42,188.9047619,36.56071429,2012
675,13,120022,2797,168.7565248,56.24325706,2012
676,13,130003,35,202.9614286,58.546,2012
677,13,130007,424,146.2535613,56.90853774,2012
678,13,130013,25,291.7576,57.4004,2012
679,13,130014,22,83.52863636,54.58090909,2012
680,13,130018,252,118.0709524,58.00349206,2012
681,13,130028,146,272.7356164,54.70657534,2012
682,13,130049,371,93.45274933,60.33986523,2012
683,13,130065,63,126.8385714,56.37873016,2012
684,13,140002,127,238.8824409,47.45094488,2012
685,13,140007,222,200.0116667,62.23851351,2012
686,13,140008,77,230.4431169,58.90519481,2012
687,13,140010,5639,82.06745877,51.74039369,2012
688,13,140011,88,289.7386364,54.87090909,2012
689,13,140013,164,286.387439,55.40121951,2012
690,13,140015,172,189.1418605,59.38377907,2012
691,13,140018,16,7995.596875,61.126875,2012
692,13,140019,38,177.9676316,54.44315789,2012
693,13,140030,116,203.5956897,63.09155172,2012
694,13,140032,60,220.6083333,56.9675,2012
695,13,140034,83,167.0843373,57.0986747,2012
696,13,140040,23,245.9269565,41.61217391,2012
697,13,140043,4183,100.6834951,51.77849629,2012
698,13,140046,128,159.7654688,57.46875,2012
699,13,140048,37,539.5678378,47.93756757,2012
700,13,140049,15,310,63.084,2012
701,13,140052,41,161.2741463,40.27146341,2012
702,13,140053,29,443.9310345,48.84793103,2012
703,13,140054,48,338.0041667,63.105,2012
704,13,140058,537,234.3468156,61.04916201,2012
705,13,140065,29,278.2748276,60.28448276,2012
706,13,140067,71,160.9138028,56.11690141,2012
707,13,140080,54,347.037037,60.17611111,2012
708,13,140082,31,582.6145161,51.88451613,2012
709,13,140084,129,293.4489147,57.46271318,2012
710,13,140088,1094,209.9488117,52.52298903,2012
711,13,140089,142,191.5049296,59.4271831,2012
712,13,140091,138,446.550942,39.8515942,2012
713,13,140095,49,361.9591837,63.10897959,2012
714,13,140103,56,88,63.11892857,2012
715,13,140113,44,213.6090909,47.94318182,2012
716,13,140114,53,892.4026415,56.18509434,2012
717,13,140115,72,181.0872222,61.27583333,2012
718,13,140119,879,146.1002844,52.38914676,2012
719,13,140125,37,263.1197297,39.15054054,2012
720,13,140127,73,236.1954795,56.96821918,2012
721,13,140130,71,342.4769014,53.31070423,2012
722,13,140135,25,695.148,42.5828,2012
723,13,140143,112,83.09446429,52.66875,2012
724,13,140148,65,173.4809231,50.12092308,2012
725,13,140150,1048,122.3706011,56.01569656,2012
726,13,140155,98,289.5113265,57.48806122,2012
727,13,140158,20,196.95,56.7855,2012
728,13,140160,78,245.2680769,58.81641026,2012
729,13,140162,35,156.434,52.82771429,2012
730,13,140166,98,374.3267347,59.0472449,2012
731,13,140176,133,250.4304511,59.30052632,2012
732,13,140180,13,739.4807692,58.26230769,2012
733,13,140182,21,254.3990476,54.07142857,2012
734,13,140185,25,1364.1996,31.2764,2012
735,13,140186,19,477.3826316,54.55578947,2012
736,13,140189,55,189.8414545,51.88236364,2012
737,13,140191,14,290.8571429,56.34214286,2012
738,13,140197,16,85.168125,57.178125,2012
739,13,140200,1644,87.69495134,57.00752433,2012
740,13,140202,36,240.8611111,52.57194444,2012
741,13,140208,13,199.8384615,43.68230769,2012
742,13,140209,63,448.3966667,48.22825397,2012
743,13,140211,507,288.1046746,63.03195266,2012
744,13,140213,54,297.6805556,63.09666667,2012
745,13,140217,88,354.0169318,58.08784091,2012
746,13,140223,85,224.0823529,57.54235294,2012
747,13,140224,14,799.8992857,63.08142857,2012
748,13,140228,158,414.0513924,60.25392405,2012
749,13,140231,124,316.9274194,60.80201613,2012
750,13,140233,14,125.8364286,43.54214286,2012
751,13,140239,24,530.7145833,57.1325,2012
752,13,140242,29,376.0689655,63.08275862,2012
753,13,140250,24,321.4666667,60.4525,2012
754,13,140252,71,253.9295775,63.09633803,2012
755,13,140258,328,249.8917988,52.55759146,2012
756,13,140275,16,274.848125,58.27125,2012
757,13,140276,3151,146.8246779,58.01160584,2012
758,13,140280,130,182.1924615,47.09307692,2012
759,13,140288,15,231.4666667,48.372,2012
760,13,140289,93,173.6903226,57.94032258,2012
761,13,140290,36,464.8286111,62.20666667,2012
762,13,150001,30,134,47.53666667,2012
763,13,150002,61,265.9262295,53.58311475,2012
764,13,150003,104,146.625,35.38836538,2012
765,13,150004,54,161.125,45.99814815,2012
766,13,150007,36,163.9444444,56.93138889,2012
767,13,150009,76,183.2090789,53.64171053,2012
768,13,150010,41,293.5609756,35.20341463,2012
769,13,150011,105,108.1995238,59.67971429,2012
770,13,150012,29,245.3965517,57.82034483,2012
771,13,150018,30,165.4686667,57.362,2012
772,13,150023,30,302.9,54.476,2012
773,13,150024,1790,161.2031341,47.69971508,2012
774,13,150026,211,160.6874882,51.70805687,2012
775,13,150030,96,274.5115625,49.08479167,2012
776,13,150034,102,207.3823529,60.86715686,2012
777,13,150035,132,236.784697,55.65537879,2012
778,13,150037,100,402.3681,59.3958,2012
779,13,150044,32,337.494375,52.3409375,2012
780,13,150046,148,217.1114189,57.39135135,2012
781,13,150047,244,252.8221311,56.47807377,2012
782,13,150048,478,150.5096444,42.12483264,2012
783,13,150051,75,346.882,57.4388,2012
784,13,150056,46,127.3941304,32.28565217,2012
785,13,150057,20,177.178,59.397,2012
786,13,150059,83,168.4819277,59.39963855,2012
787,13,150061,117,161.6093162,54.19863248,2012
788,13,150064,33,99.68212121,43.21,2012
789,13,150072,40,73.582,55.917,2012
790,13,150074,78,136.8461538,39.22846154,2012
791,13,150076,83,198.9174699,57.35325301,2012
792,13,150082,33,233.3766667,56.15636364,2012
793,13,150084,78,249.7564103,45.70230769,2012
794,13,150086,46,161.5636957,49.39413043,2012
795,13,150088,335,176.5701493,58.99244776,2012
796,13,150089,34,644.9117647,34.16441176,2012
797,13,150090,69,156.4311594,43.63507246,2012
798,13,150100,1055,163.8388626,55.93282464,2012
799,13,150104,44,228.7727273,50.90409091,2012
800,13,150109,99,198.2117172,59.14515152,2012
801,13,150112,285,242.5263158,54.61557895,2012
802,13,150113,91,322.7802198,49.67351648,2012
803,13,150115,164,114.9963415,47.20579268,2012
804,13,150125,86,218.1947674,60.72523256,2012
805,13,150126,65,166.9723077,62.77692308,2012
806,13,150162,122,249.4510656,56.96803279,2012
807,13,160001,211,97.16587678,58.94450237,2012
808,13,160005,29,435.0955172,59.87448276,2012
809,13,160016,117,146.7010256,41.93495726,2012
810,13,160024,26,316.8580769,59.99230769,2012
811,13,160028,59,189.3898305,60.51,2012
812,13,160029,100,158.954,53.3486,2012
813,13,160030,100,152.6094,56.8729,2012
814,13,160033,204,244.8221078,53.30058824,2012
815,13,160047,119,188,43.20815126,2012
816,13,160057,238,182.9083613,43.73088235,2012
817,13,160058,2720,135.3662169,48.90570956,2012
818,13,160064,5706,83.53961795,52.50347178,2012
819,13,160079,107,288.5873832,51.91869159,2012
820,13,160080,114,185.8421053,59.10719298,2012
821,13,160082,48,154.8772917,58.155,2012
822,13,160083,72,172.5001389,59.61722222,2012
823,13,160089,95,294.7357895,54.12978947,2012
824,13,160101,464,129.1671121,53.94515086,2012
825,13,160104,226,183.5210177,48.1330531,2012
826,13,160110,90,246.4852222,50.44688889,2012
827,13,160112,24,120.2583333,55.90458333,2012
828,13,160117,200,188.6753,40.4306,2012
829,13,160122,77,156.7532468,54.83441558,2012
830,13,160124,134,110.9326119,52.80716418,2012
831,13,160153,104,300.8413462,52.14221154,2012
832,13,170001,214,183.9401402,54.6685514,2012
833,13,170012,64,162.429375,50.33296875,2012
834,13,170013,150,179.2167333,50.73706667,2012
835,13,170016,314,94.66640127,55.2433758,2012
836,13,170023,365,96.96939726,52.46284932,2012
837,13,170040,16,414.64375,59.435,2012
838,13,170049,169,248.3359763,56.44692308,2012
839,13,170086,82,279.5404878,54.05170732,2012
840,13,170094,13,237.75,46.87153846,2012
841,13,170103,183,104.5480874,50.46590164,2012
842,13,170104,765,284.9751634,48.76671895,2012
843,13,170120,184,185.9581522,56.12472826,2012
844,13,170122,336,253.3318452,54.0622619,2012
845,13,170123,1085,351.4861106,54.98687558,2012
846,13,170137,15,188.1133333,52.248,2012
847,13,170166,67,113.4938806,55.00059701,2012
848,13,170176,66,201.3936364,54.01227273,2012
849,13,180001,67,182.0773134,42.59656716,2012
850,13,180002,20,624.2095,32.3385,2012
851,13,180004,15,185.89,51.95733333,2012
852,13,180009,125,297.26384,51.5308,2012
853,13,180010,56,227.5382143,39.17053571,2012
854,13,180012,11,291.4545455,51.75363636,2012
855,13,180013,34,418.6132353,54.53323529,2012
856,13,180016,37,353.1413514,52.30189189,2012
857,13,180017,30,1962.134,42.383,2012
858,13,180018,833,86.21240096,53.71882353,2012
859,13,180035,69,189.2336232,43.90826087,2012
860,13,180036,126,420.7281746,49.49079365,2012
861,13,180038,300,225.9912333,50.0247,2012
862,13,180040,366,258.8216667,51.82401639,2012
863,13,180044,61,321.4098361,56.85754098,2012
864,13,180048,16,203.05625,56.97375,2012
865,13,180049,23,439.326087,54.13173913,2012
866,13,180050,15,218.7773333,46.60933333,2012
867,13,180056,87,337.6370115,53.56724138,2012
868,13,180067,47,206.3731915,52.0887234,2012
869,13,180078,88,485.8227273,54.06102273,2012
870,13,180080,70,248.6361429,41.044,2012
871,13,180087,149,259.1761745,53.58456376,2012
872,13,180088,138,213.9215217,49.95471014,2012
873,13,180102,34,265.7773529,36.48323529,2012
874,13,180116,11,281.5472727,47.93909091,2012
875,13,180127,27,180.0403704,43.59,2012
876,13,180128,21,198.7771429,46.60714286,2012
877,13,180130,306,382.9398366,54.27114379,2012
878,13,180132,57,288.2280702,56.04263158,2012
879,13,180149,17,375.4729412,53.76529412,2012
880,13,190001,101,147.2129703,49.50118812,2012
881,13,190005,164,189.152439,56.08170732,2012
882,13,190008,38,151.3092105,53.79684211,2012
883,13,190009,13,78.12384615,54.71923077,2012
884,13,190011,130,113.8584615,49.384,2012
885,13,190013,169,125.7070414,39.84928994,2012
886,13,190017,44,279.5909091,55.20863636,2012
887,13,190019,48,1661.317708,54.71875,2012
888,13,190020,17,333.4923529,56.23235294,2012
889,13,190025,21,272.3571429,53.73,2012
890,13,190027,72,228.0063889,49.01472222,2012
891,13,190036,35,292.6005714,52.42514286,2012
892,13,190039,145,174.4551724,56.92365517,2012
893,13,190041,30,203.9,55.122,2012
894,13,190044,20,229.0085,46.3675,2012
895,13,190045,69,253.6304348,55.64231884,2012
896,13,190060,19,196.09,43.88578947,2012
897,13,190064,102,201.4803922,53.80294118,2012
898,13,190065,68,133.4566176,41.33808824,2012
899,13,190086,17,323.3152941,54.39,2012
900,13,190098,116,136.8306034,52.50310345,2012
901,13,190102,70,1392.325,49.23257143,2012
902,13,190106,12,268.8366667,51.82666667,2012
903,13,190111,148,163.5011486,52.34682432,2012
904,13,190114,11,137.0581818,53.76636364,2012
905,13,190116,270,254.6008148,52.72181481,2012
906,13,190146,205,166.0487805,56.75819512,2012
907,13,190160,504,190.8073413,52.31886905,2012
908,13,190175,16,287.96875,53.745,2012
909,13,190176,245,156.6090204,50.96665306,2012
910,13,190204,103,155,57.04097087,2012
911,13,190274,82,332.0195122,47.46707317,2012
912,13,200001,158,158.9886709,55.56202532,2012
913,13,200002,31,64.5483871,57.05967742,2012
914,13,200008,1819,88.19796042,57.59508521,2012
915,13,200018,533,63.78433396,54.80099437,2012
916,13,200019,295,101.7179322,58.08410169,2012
917,13,200020,109,172.3363303,57.68366972,2012
918,13,200024,360,92.99008333,55.62375,2012
919,13,200031,76,301.3026316,55.59289474,2012
920,13,200033,227,75.47136564,58.21665198,2012
921,13,200034,267,176.5301498,56.88494382,2012
922,13,200037,1282,56.74163027,48.63943838,2012
923,13,200039,474,56.51630802,52.35360759,2012
924,13,200040,286,120.1183566,56.54951049,2012
925,13,200050,1385,205.0086354,59.47115523,2012
926,13,200052,28,250.6492857,51.37964286,2012
927,13,200063,334,85.43952096,55.72502994,2012
928,13,220008,51,222.6747059,57.47568627,2012
929,13,220011,1383,146.2003543,74.00140998,2012
930,13,220017,26,226.15,57.36346154,2012
931,13,220019,89,157.5668539,64.62101124,2012
932,13,220020,44,362.9434091,49.76568182,2012
933,13,220024,32,149.6659375,74.2040625,2012
934,13,220030,1074,103.4482216,72.24079143,2012
935,13,220031,2909,233.6870815,64.72355449,2012
936,13,220033,666,517.3987538,69.03645646,2012
937,13,220035,15,259.3333333,69.26933333,2012
938,13,220036,105,328.168,72.44304762,2012
939,13,220046,314,97.43926752,68.18703822,2012
940,13,220058,65,168.2844615,54.822,2012
941,13,220060,43,452.9583721,69.04255814,2012
942,13,220063,31,308.3393548,67.27935484,2012
943,13,220065,17,1133.460588,48.02058824,2012
944,13,220066,56,222.2067857,61.99446429,2012
945,13,220071,2045,573.7726161,67.10503667,2012
946,13,220073,78,153.7820513,68.02987179,2012
947,13,220074,99,288.3925253,43.25767677,2012
948,13,220077,114,246.4791228,72.90710526,2012
949,13,220080,12,2456.874167,74.22666667,2012
950,13,220082,29,194.8965517,70.60068966,2012
951,13,220084,49,162.5991837,61.88836735,2012
952,13,220086,3028,182.3220277,65.00686262,2012
953,13,220095,84,357.5285714,71.57035714,2012
954,13,220100,114,227.0630702,68.04596491,2012
955,13,220105,17,522.8952941,40.14411765,2012
956,13,220110,4089,427.8460112,63.61363169,2012
957,13,220111,55,168.1181818,56.668,2012
958,13,220116,1519,317.5804477,63.94485188,2012
959,13,220163,2769,211.8826147,64.73143734,2012
960,13,220171,6492,405.0636044,67.50462261,2012
961,13,220174,67,263.149403,71.45328358,2012
962,13,220175,251,237.1227888,72.20860558,2012
963,13,230002,66,141.7469697,40.36515152,2012
964,13,230003,154,65.75681818,58.86415584,2012
965,13,230017,319,363.336489,60.86238245,2012
966,13,230019,131,139.6681679,57.48419847,2012
967,13,230021,52,268.8519231,58.47192308,2012
968,13,230022,44,2169.620227,59.61886364,2012
969,13,230024,108,136.6857407,58.64074074,2012
970,13,230029,18,136.8333333,61.41,2012
971,13,230030,46,210.5217391,35.83217391,2012
972,13,230036,99,146.2805051,57.89181818,2012
973,13,230038,29,323.7162069,53.98724138,2012
974,13,230041,39,80.15384615,55.14871795,2012
975,13,230046,5651,172.4462467,50.24335516,2012
976,13,230047,32,374.34375,56.34375,2012
977,13,230053,7163,92.44618037,55.99996789,2012
978,13,230054,219,114.6350685,59.90054795,2012
979,13,230055,979,96.106762,51.95821246,2012
980,13,230059,62,96.19096774,40.36193548,2012
981,13,230070,51,228.5168627,35.44294118,2012
982,13,230072,20,92.1,54.4555,2012
983,13,230075,45,216.6222222,51.79977778,2012
984,13,230077,20,145.5,57.4,2012
985,13,230080,17,98.83823529,55.72294118,2012
986,13,230089,31,375.7632258,44.77225806,2012
987,13,230092,183,255.6533333,58.3163388,2012
988,13,230095,19,310.1257895,59.69,2012
989,13,230096,57,184.4640351,56.24438596,2012
990,13,230097,650,176.3955385,61.02815385,2012
991,13,230100,19,159.2894737,57.40631579,2012
992,13,230105,26,92.80769231,57.70615385,2012
993,13,230108,133,141.4657143,54.51796992,2012
994,13,230117,156,63.76282051,57.83628205,2012
995,13,230121,21,100.7547619,60.58952381,2012
996,13,230130,19,148.1057895,40.93526316,2012
997,13,230132,11,725.7045455,61.88727273,2012
998,13,230133,13,120.1538462,56.69153846,2012
999,13,230141,74,155.6536486,55.65040541,2012
1000,13,230151,551,78.34664247,58.5262069,2012
1001,13,230156,103,157.148835,60.89961165,2012
1002,13,230165,574,86.25940767,56.23862369,2012
1003,13,230167,55,194.7390909,50.18327273,2012
1004,13,230176,18,829.9961111,22.17777778,2012
